21301,Multimedia,21,3,,UrbanTechLibrary_3,,201,9,11,,,,"100,7,3|100,8,3",,,,,,
22001,Religion,22,0,,UrbanTechTemple_1,,201,0,3,,,,"100,8,1|100,9,1",,,,,,
22101,Theology,22,1,,UrbanTechTemple_1,,201,2,5,,,,"100,8,1|100,9,2",,,,,,
22201,Organized Religion,22,2,,UrbanTechTemple_2,,201,4,7,,,,"100,8,1|100,9,3",,,,,,
23101,Drama,23,1,,UrbanTechTheater_1,,201,3,4,,,,"100,8,2|100,9,1",,,,,,
23201,Opera,23,2,,UrbanTechTheater_2,,201,7,8,,,,"100,8,3|100,9,1",,,,,,
23301,Movies,23,3,,UrbanTechTheater_3,,201,10,11,,,,"100,8,5|100,9,1",,,,,,
24201,War over Technology,24,2,The victor takes science equal to the strength advantage from the defeated civilization. Special (blue) technologies can be stolen instead equal to their cost.,,,201,,,2,,,,,508,,,,
24202,War over Territory,24,2,The victor takes 1 yellow token plus 1 yellow token for every 5 point of strength advantage from the defeated civilization's yellow bank.,,,201,,,2,,,,,506,,,,
24301,War over Culture,24,3,The victor takes 5 culture + 1 culture for each point of strength advantage from the defeated civilization.,,,201,,,3,,,,,507,,,,
25001,Colossus,25,0,,Wonder_0_01,,201,,"3,3",,,,"100,10,2|100,11,1",,,,,,
25002,Hanging Gardens,25,0,,Wonder_0_02,,201,,"2,2,2",,,,"100,8,1|100,9,2",,,,,,
25003,Library of Alexandria,25,0,,Wonder_0_03,,201,,"1,4,1",,,,"100,7,1|100,19,1|100,20,1",,,,,,
25004,Pyramids,25,0,,Wonder_0_04,,201,,"3,2,1",,,,"100,12,1",,,,,,
25101,Great Wall,25,1,,Wonder_1_01,,201,,"2,2,3,2",,,,"100,8,1|100,9,1|224,1",,,,,,
25102,St. Peter's Basilica,25,1,,Wonder_1_02,,201,,"4,4",,,,"100,8,2|100,9,1|217,1",,,,,,
25103,Taj Mahal,25,1,,Wonder_1_03,,201,,"2,4,2",,,,"100,8,3|100,17,1|413,2",,,,,,
25104,Universitas Carolina,25,1,,Wonder_1_04,,201,,"3,3,3",,,,"100,7,2|100,8,1",, ,,,,
25201,Eiffel Tower,25,2,,Wonder_2_01,,201,,"3,7,3",,,,"100,8,4|100,9,1",,,,,,
25202,Kremlin,25,2,,Wonder_2_02,,201,,"4,4,4",,,,"100,12,1|100,13,1|100,8,2|100,9,-1",,,,,,
25203,Ocean Liner,25,2,,Wonder_2_03,,201,,"4,2,2,4",,,,,,,,,,
25204,Transcontinental Railroad,25,2,,Wonder_2_04,,201,,"3,3,3,3",,,,"100,10,4|218",,,,,,"2,2,750"
25301,Fast Food Chains,25,3,,Wonder_3_01,,201,,"4,4,4,4",,,"214,1|215,1",,,,,,,
25302,First Space Flight,25,3,,Wonder_3_02,,201,,"1,2,4,9",,,"236,1",,,,,,,
25303,Hollywood,25,3,,Wonder_3_03,,201,,"5,6,5",,,"237,2",,,,,,,
25304,Internet,25,3,,Wonder_3_04,,201,,"2,3,4,3,2",,,"238,7,1|238,8,1|238,10,1",,,,,,,
